student_id,student_name,grade,section,teacher,assessment,student_group,purpose,evidence,language,raw_score,band,submission_status,score_band,student_score_id,season,writing_type,assessment_date,school_name,district_name,academic_year
300111,"Villafana, Imani",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,504 Plan,2,1,1,4,Developing,Submitted,Developing (3-4),700331,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300111,"Villafana, Imani",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,504 Plan,2,2,1,5,Proficient,Submitted,Proficient (5-6),700332,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300111,"Villafana, Imani",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,504 Plan,2,2,1,5,Proficient,Submitted,Proficient (5-6),700333,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300112,"Wallace, Ken",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,English Learner,0,0,0,0,Beginning,Submitted,Beginning (0-2),700334,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300112,"Wallace, Ken",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,English Learner,0,2,1,3,Developing,Submitted,Developing (3-4),700335,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300112,"Wallace, Ken",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,0,1,1,2,Beginning,Submitted,Beginning (0-2),700336,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300113,"Davis, Luna",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,General,2,3,1,6,Proficient,Submitted,Proficient (5-6),700337,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300113,"Davis, Luna",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,General,3,3,1,7,Advanced,Submitted,Advanced (7-8),700338,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300113,"Davis, Luna",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,3,1,7,Advanced,Submitted,Advanced (7-8),700339,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300114,"Harris, Olivia",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,General,3,1,0,4,Developing,Submitted,Developing (3-4),700340,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300114,"Harris, Olivia",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700341,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300114,"Harris, Olivia",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,3,2,8,Advanced,Submitted,Advanced (7-8),700342,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300115,"Lee, Hailey",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700343,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300115,"Lee, Hailey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,2,1,1,4,Developing,Submitted,Developing (3-4),700344,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300115,"Lee, Hailey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,1,1,5,Proficient,Submitted,Proficient (5-6),700345,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300116,"King, Braydon",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,1,1,1,3,Developing,Submitted,Developing (3-4),700346,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300116,"King, Braydon",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700347,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300116,"King, Braydon",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700348,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300117,"Lovett, Braydon",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,Gifted,3,2,2,7,Advanced,Submitted,Advanced (7-8),700349,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300117,"Lovett, Braydon",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,Gifted,2,3,2,7,Advanced,Submitted,Advanced (7-8),700350,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300117,"Lovett, Braydon",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,Gifted,3,3,2,8,Advanced,Submitted,Advanced (7-8),700351,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300118,"Gilstrap, Aaron",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,1,1,1,3,Developing,Submitted,Developing (3-4),700352,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300118,"Gilstrap, Aaron",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700353,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300118,"Gilstrap, Aaron",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700354,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300119,"Boateng, Drew",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,1,2,1,4,Developing,Submitted,Developing (3-4),700355,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300119,"Boateng, Drew",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,2,2,2,6,Proficient,Submitted,Proficient (5-6),700356,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300119,"Boateng, Drew",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,2,6,Proficient,Submitted,Proficient (5-6),700357,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300120,"Ortiz, Cruz",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,General,2,2,2,6,Proficient,Submitted,Proficient (5-6),700358,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300120,"Ortiz, Cruz",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,General,1,2,1,4,Developing,Submitted,Developing (3-4),700359,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300120,"Ortiz, Cruz",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,3,2,7,Advanced,Submitted,Advanced (7-8),700360,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300121,"Shah, Camila",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,1,1,0,2,Beginning,Submitted,Beginning (0-2),700361,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300121,"Shah, Camila",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,2,1,1,4,Developing,Submitted,Developing (3-4),700362,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300121,"Shah, Camila",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700363,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300122,"King, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,1,1,0,2,Beginning,Submitted,Beginning (0-2),700364,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300122,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,2,0,1,3,Developing,Submitted,Developing (3-4),700365,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300122,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,1,1,1,3,Developing,Submitted,Developing (3-4),700366,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300123,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,1,0,0,1,Beginning,Submitted,Beginning (0-2),700367,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300123,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,2,1,0,3,Developing,Submitted,Developing (3-4),700368,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300123,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,2,2,1,5,Proficient,Submitted,Proficient (5-6),700369,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300124,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,,,,,Not Scored,Not Submitted,Not Scored,700370,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300124,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,,,,,Not Scored,Not Submitted,Not Scored,700371,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300124,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,3,2,7,Advanced,Submitted,Advanced (7-8),700372,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300125,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,1,0,1,2,Beginning,Submitted,Beginning (0-2),700373,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300125,"Tolbert, Chase",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,1,1,1,3,Developing,Submitted,Developing (3-4),700374,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300125,"Tolbert, Chase",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,1,2,1,4,Developing,Submitted,Developing (3-4),700375,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300126,"King, Omar",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,Gifted,1,1,1,3,Developing,Submitted,Developing (3-4),700376,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300126,"King, Omar",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,Gifted,,,,,Not Scored,Pending Review,Not Scored,700377,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300126,"King, Omar",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,Gifted,1,3,2,6,Proficient,Submitted,Proficient (5-6),700378,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300127,"Small, Nasir",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,Intervention,0,0,0,0,Beginning,Submitted,Beginning (0-2),700379,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300127,"Small, Nasir",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,Intervention,1,1,1,3,Developing,Submitted,Developing (3-4),700380,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300127,"Small, Nasir",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,2,3,1,6,Proficient,Submitted,Proficient (5-6),700381,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300128,"Flores, Olivia",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,General,1,2,1,4,Developing,Submitted,Developing (3-4),700382,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300128,"Flores, Olivia",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,General,,,,,Not Scored,Pending Review,Not Scored,700383,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300128,"Flores, Olivia",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,3,2,8,Advanced,Submitted,Advanced (7-8),700384,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300129,"Sandoval, Jackson",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,1,1,0,2,Beginning,Submitted,Beginning (0-2),700385,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300129,"Sandoval, Jackson",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,2,1,2,5,Proficient,Submitted,Proficient (5-6),700386,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300129,"Sandoval, Jackson",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,2,2,7,Advanced,Submitted,Advanced (7-8),700387,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300130,"Ortiz, Jaleah",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,1,0,0,1,Beginning,Submitted,Beginning (0-2),700388,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300130,"Ortiz, Jaleah",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,,,,,Not Scored,Pending Review,Not Scored,700389,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300130,"Ortiz, Jaleah",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,3,2,2,7,Advanced,Submitted,Advanced (7-8),700390,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300131,"Stanley, Connor",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,2,1,1,4,Developing,Submitted,Developing (3-4),700391,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300131,"Stanley, Connor",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,1,2,1,4,Developing,Submitted,Developing (3-4),700392,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300131,"Stanley, Connor",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,2,2,7,Advanced,Submitted,Advanced (7-8),700393,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300132,"Henderson, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,1,2,0,3,Developing,Submitted,Developing (3-4),700394,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300132,"Henderson, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700395,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300132,"Henderson, Jordan",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700396,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300133,"Henderson, Darius",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,0,1,0,1,Beginning,Submitted,Beginning (0-2),700397,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300133,"Henderson, Darius",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,3,1,1,5,Proficient,Submitted,Proficient (5-6),700398,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300133,"Henderson, Darius",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700399,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300134,"Brooks, Braydon",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,1,1,0,2,Beginning,Submitted,Beginning (0-2),700400,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300134,"Brooks, Braydon",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,2,1,0,3,Developing,Submitted,Developing (3-4),700401,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300134,"Brooks, Braydon",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700402,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300135,"Lee, Hayzel",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,2,1,1,4,Developing,Submitted,Developing (3-4),700403,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300135,"Lee, Hayzel",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700404,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300135,"Lee, Hayzel",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,1,2,1,4,Developing,Submitted,Developing (3-4),700405,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300136,"Burton, Dana",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,1,0,1,2,Beginning,Submitted,Beginning (0-2),700406,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300136,"Burton, Dana",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,2,1,0,3,Developing,Submitted,Developing (3-4),700407,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300136,"Burton, Dana",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,1,1,4,Developing,Submitted,Developing (3-4),700408,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300137,"Little, Ari",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,Gifted,1,1,1,3,Developing,Submitted,Developing (3-4),700409,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300137,"Little, Ari",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,Gifted,2,2,1,5,Proficient,Submitted,Proficient (5-6),700410,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300137,"Little, Ari",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,Gifted,3,3,2,8,Advanced,Submitted,Advanced (7-8),700411,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300138,"Ellison, Zoey",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,IEP,,,,,Not Scored,Absent,Not Scored,700412,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300138,"Ellison, Zoey",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,IEP,0,2,1,3,Developing,Submitted,Developing (3-4),700413,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300138,"Ellison, Zoey",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,1,1,0,2,Beginning,Submitted,Beginning (0-2),700414,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300139,"Green, Amara",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,Gifted,2,2,1,5,Proficient,Submitted,Proficient (5-6),700415,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300139,"Green, Amara",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,Gifted,2,1,1,4,Developing,Submitted,Developing (3-4),700416,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300139,"Green, Amara",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,Gifted,2,1,2,5,Proficient,Submitted,Proficient (5-6),700417,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300140,"Nguyen, Anaya",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,English Learner,2,0,1,3,Developing,Submitted,Developing (3-4),700418,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300140,"Nguyen, Anaya",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,English Learner,1,0,1,2,Beginning,Submitted,Beginning (0-2),700419,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300140,"Nguyen, Anaya",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,1,2,1,4,Developing,Submitted,Developing (3-4),700420,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300141,"Coleman, Caleb",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,1,2,1,4,Developing,Submitted,Developing (3-4),700421,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300141,"Coleman, Caleb",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,1,2,1,4,Developing,Submitted,Developing (3-4),700422,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300141,"Coleman, Caleb",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,1,2,1,4,Developing,Submitted,Developing (3-4),700423,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300142,"Flores, Luna",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,IEP,1,0,0,1,Beginning,Submitted,Beginning (0-2),700424,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300142,"Flores, Luna",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,1,1,1,3,Developing,Submitted,Developing (3-4),700425,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300142,"Flores, Luna",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,2,1,1,4,Developing,Submitted,Developing (3-4),700426,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300143,"Lee, Eli",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,General,1,1,1,3,Developing,Submitted,Developing (3-4),700427,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300143,"Lee, Eli",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,General,1,2,0,3,Developing,Submitted,Developing (3-4),700428,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300143,"Lee, Eli",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,1,2,5,Proficient,Submitted,Proficient (5-6),700429,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300144,"Bland, Darius",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,General,1,1,1,3,Developing,Submitted,Developing (3-4),700430,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300144,"Bland, Darius",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,General,3,2,2,7,Advanced,Submitted,Advanced (7-8),700431,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300144,"Bland, Darius",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700432,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300145,"Hayes, Aiden",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,504 Plan,1,2,1,4,Developing,Submitted,Developing (3-4),700433,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300145,"Hayes, Aiden",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,504 Plan,2,1,2,5,Proficient,Submitted,Proficient (5-6),700434,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300145,"Hayes, Aiden",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,504 Plan,3,3,1,7,Advanced,Submitted,Advanced (7-8),700435,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300146,"Willis, Avery",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,2,1,0,3,Developing,Submitted,Developing (3-4),700436,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300146,"Willis, Avery",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,504 Plan,1,1,1,3,Developing,Submitted,Developing (3-4),700437,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300146,"Willis, Avery",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,504 Plan,2,2,1,5,Proficient,Submitted,Proficient (5-6),700438,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300147,"Harris, Avery",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,Intervention,0,1,0,1,Beginning,Submitted,Beginning (0-2),700439,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300147,"Harris, Avery",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,Intervention,2,2,1,5,Proficient,Submitted,Proficient (5-6),700440,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
