id,student_name,grade,section,teacher,assessment,student_group,domain,skill,rating,student_score_id
6048,"Mitchell, Gabriel",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,504 Plan,Language Usage & Conventions,Sentence Formation,Strong,700504
6049,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Missing,700505
6050,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Missing,700505
6051,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Conclusion,Missing,700505
6052,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Transitions,Missing,700505
6053,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Focus,Missing,700505
6054,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Dev of Support,Missing,700505
6055,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Word Choice,Missing,700505
6056,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Capitalization,Missing,700505
6057,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Punctuation,Missing,700505
6058,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Spelling,Missing,700505
6059,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Usage,Missing,700505
6060,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Sentence Formation,Missing,700505
6061,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Introduction,Sufficient,700506
6062,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Progression,Partial,700506
6063,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Conclusion,Missing,700506
6064,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Transitions,Partial,700506
6065,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Focus,Missing,700506
6066,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Dev of Support,Weak,700506
6067,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Word Choice,Weak,700506
6068,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Capitalization,Strong,700506
6069,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Punctuation,Sufficient,700506
6070,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Spelling,Sufficient,700506
6071,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Usage,Partial,700506
6072,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Sentence Formation,Sufficient,700506
6073,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Introduction,Strong,700507
6074,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Progression,Sufficient,700507
6075,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Conclusion,Sufficient,700507
6076,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Transitions,Sufficient,700507
6077,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Focus,Sufficient,700507
6078,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Dev of Support,Partial,700507
6079,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Word Choice,Sufficient,700507
6080,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Capitalization,Strong,700507
6081,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Punctuation,Strong,700507
6082,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Spelling,Sufficient,700507
6083,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Usage,Strong,700507
6084,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Sentence Formation,Sufficient,700507
6085,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Purpose & Organization,Introduction,Insufficient,700508
6086,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Purpose & Organization,Progression,Weak,700508
6087,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Purpose & Organization,Conclusion,Weak,700508
6088,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Purpose & Organization,Transitions,Weak,700508
6089,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Evidence & Elaboration,Focus,Insufficient,700508
6090,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Evidence & Elaboration,Dev of Support,Partial,700508
6091,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Evidence & Elaboration,Word Choice,Insufficient,700508
6092,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Capitalization,Insufficient,700508
6093,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Punctuation,Missing,700508
6094,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Spelling,Missing,700508
6095,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Usage,Weak,700508
6096,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Sentence Formation,Insufficient,700508
6097,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Introduction,Weak,700509
6098,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Progression,Insufficient,700509
6099,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Conclusion,Partial,700509
6100,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Transitions,Weak,700509
6101,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Focus,Partial,700509
6102,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Dev of Support,Missing,700509
6103,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Word Choice,Weak,700509
6104,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Capitalization,Weak,700509
6105,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Punctuation,Weak,700509
6106,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Spelling,Missing,700509
6107,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Usage,Weak,700509
6108,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Sentence Formation,Partial,700509
6109,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Introduction,Sufficient,700510
6110,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Progression,Partial,700510
6111,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Conclusion,Weak,700510
6112,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Transitions,Weak,700510
6113,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Focus,Insufficient,700510
6114,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Dev of Support,Insufficient,700510
6115,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Word Choice,Weak,700510
6116,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Capitalization,Missing,700510
6117,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Punctuation,Insufficient,700510
6118,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Spelling,Insufficient,700510
6119,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Usage,Insufficient,700510
6120,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Sentence Formation,Weak,700510
6121,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Weak,700511
6122,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Weak,700511
6123,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Conclusion,Insufficient,700511
6124,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Transitions,Weak,700511
6125,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Focus,Weak,700511
6126,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Dev of Support,Missing,700511
6127,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Word Choice,Insufficient,700511
6128,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Capitalization,Weak,700511
6129,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Punctuation,Insufficient,700511
6130,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Spelling,Weak,700511
6131,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Usage,Insufficient,700511
6132,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Sentence Formation,Insufficient,700511
6133,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Introduction,Sufficient,700512
6134,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Progression,Sufficient,700512
6135,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Conclusion,Weak,700512
6136,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Transitions,Partial,700512
6137,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Focus,Partial,700512
6138,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Dev of Support,Strong,700512
6139,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Word Choice,Sufficient,700512
6140,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Capitalization,Weak,700512
6141,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Punctuation,Missing,700512
6142,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Spelling,Weak,700512
6143,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Usage,Weak,700512
6144,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Sentence Formation,Insufficient,700512
6145,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Introduction,Strong,700513
6146,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Progression,Strong,700513
6147,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Conclusion,Strong,700513
6148,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Transitions,Strong,700513
6149,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Focus,Partial,700513
6150,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Dev of Support,Strong,700513
6151,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Word Choice,Weak,700513
6152,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Capitalization,Partial,700513
6153,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Punctuation,Insufficient,700513
6154,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Spelling,Weak,700513
6155,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Usage,Weak,700513
6156,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Sentence Formation,Partial,700513
6157,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Introduction,Partial,700514
6158,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Progression,Insufficient,700514
6159,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Conclusion,Weak,700514
6160,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Transitions,Weak,700514
6161,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Focus,Weak,700514
6162,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Dev of Support,Partial,700514
6163,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Word Choice,Insufficient,700514
6164,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Capitalization,Insufficient,700514
6165,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Punctuation,Weak,700514
6166,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Spelling,Missing,700514
6167,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Usage,Insufficient,700514
6168,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Sentence Formation,Missing,700514
6169,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Introduction,Partial,700515
6170,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Progression,Weak,700515
6171,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Conclusion,Partial,700515
6172,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Transitions,Weak,700515
6173,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Focus,Partial,700515
6174,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Dev of Support,Partial,700515
6175,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Word Choice,Insufficient,700515
6176,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Capitalization,Sufficient,700515
6177,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Punctuation,Insufficient,700515
6178,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Spelling,Weak,700515
6179,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Usage,Missing,700515
6180,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Sentence Formation,Weak,700515
6181,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Introduction,Sufficient,700516
6182,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Progression,Sufficient,700516
6183,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Conclusion,Weak,700516
6184,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Transitions,Partial,700516
6185,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Evidence & Elaboration,Focus,Missing,700516
6186,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Evidence & Elaboration,Dev of Support,Weak,700516
6187,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Evidence & Elaboration,Word Choice,Weak,700516
6188,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Capitalization,Sufficient,700516
6189,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Punctuation,Partial,700516
6190,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Spelling,Missing,700516
6191,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Usage,Missing,700516
6192,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Sentence Formation,Insufficient,700516
6193,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Missing,700517
6194,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Insufficient,700517
6195,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Conclusion,Missing,700517
6196,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Transitions,Insufficient,700517
6197,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Focus,Insufficient,700517
6198,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Dev of Support,Weak,700517
6199,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Word Choice,Insufficient,700517
6200,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Capitalization,Insufficient,700517
6201,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Punctuation,Weak,700517
6202,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Spelling,Missing,700517
6203,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Usage,Weak,700517
6204,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Sentence Formation,Insufficient,700517
6205,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Introduction,Insufficient,700518
6206,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Progression,Missing,700518
6207,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Conclusion,Insufficient,700518
6208,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Transitions,Weak,700518
6209,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Focus,Weak,700518
6210,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Dev of Support,Missing,700518
6211,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Word Choice,Weak,700518
6212,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Capitalization,Missing,700518
6213,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Punctuation,Insufficient,700518
6214,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Spelling,Insufficient,700518
6215,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Usage,Weak,700518
6216,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Sentence Formation,Insufficient,700518
6217,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Introduction,Missing,700519
6218,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Progression,Insufficient,700519
6219,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Conclusion,Insufficient,700519
6220,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Transitions,Insufficient,700519
6221,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Focus,Missing,700519
6222,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Dev of Support,Partial,700519
6223,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Word Choice,Missing,700519
6224,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Capitalization,Insufficient,700519
6225,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Punctuation,Weak,700519
6226,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Spelling,Insufficient,700519
6227,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Usage,Insufficient,700519
6228,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Sentence Formation,Weak,700519
6229,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Insufficient,700520
6230,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Missing,700520
6231,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Conclusion,Weak,700520
6232,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Transitions,Weak,700520
6233,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Focus,Missing,700520
6234,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Dev of Support,Insufficient,700520
